country,region,year,"Agriculture, value added (% of GDP)",Agricultural land (% of land area),CO2 emissions (kg per 2005 PPP $ of GDP),Forest area (sq. km),"Proportion of the population using improved drinking water sources, total",Sulfur Emission per person (kg/year),Total sulfur emission (kilotonnes/year),Agricultural water withdrawal as % of total water withdrawal (%),Forest coverage (%),Forest land (ha),Forest plantation area (ha),"Proportion of the population using improved drinking water sources, rural","Proportion of the population using improved drinking water sources, urban",Industrial water withdrawal as % of total water withdrawal (%),Municipal water withdrawal as % of total withdrawal (%),Municipal water withdrawal per capita (m3/inhab/yr),Primary forest land (ha),Total water withdrawal per capita (m3/inhab/yr),Total water withdrawal (summed by sector) (10^9 m3/yr),Water resources: total internal renewable per capita (m3/inhab/yr),Water resources: total renewable per capita (actual) (m3/inhab/yr),Wood products removal (m3),Surface area (sq. km)
Namibia,Southern Africa,1989,11.488704,46.960366,NA,NA,NA,284.7297,401.21407811302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,824290
Namibia,Southern Africa,1990,11.717467,46.960366,0.001300127,87620,64,251.6789,370.29869282,NA,10.64,8762e3,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,824290
Namibia,Southern Africa,1991,12.437731,46.960366,0.002403793,NA,66,187.3492,283.485363090143,NA,NA,NA,NA,53,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,824290
Namibia,Southern Africa,1992,9.272349,46.960366,0.00224254,NA,68,117.5195,182.655018716505,68,NA,NA,NA,55,99,3.21,28.5,46.7272,NA,163.8745,0.249,4054.085,11658.7855,NA,824290
Namibia,Southern Africa,1993,9.468878,47.006523,0.002860634,NA,69,83.12461,132.812508394062,NA,NA,NA,NA,57,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,824290
Namibia,Southern Africa,1994,12.762458,47.067255,0.004264979,NA,71,44.43109,72.9599861152682,NA,NA,NA,NA,59,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,824290
Namibia,Southern Africa,1995,12.114479,47.152279,0.243228191,NA,73,28.89688,48.74036788,NA,NA,NA,NA,62,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,824290
Namibia,Southern Africa,1996,11.934954,47.152279,0.25802605,NA,75,6.819133,11.8053516626381,NA,NA,NA,NA,64,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,824290
Namibia,Southern Africa,1997,10.896321,47.152279,0.247108039,NA,76,1.556531,2.76247853911138,NA,NA,NA,NA,66,99,NA,NA,NA,NA,NA,NA,3516.844,10113.7836,NA,824290
Namibia,Southern Africa,1998,10.972479,47.152279,0.250753596,NA,78,0.8209443,1.49146124048789,NA,NA,NA,NA,68,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,824290
Namibia,Southern Africa,1999,11.365257,47.152279,0.215372984,NA,79,0.4090558,0.760096046157188,NA,NA,NA,NA,70,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,824290
Namibia,Southern Africa,2e3,11.823996,47.152279,0.207251308,80320,81,0.2792901,0.532231633463574,NA,9.76,8033e3,NA,72,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,824290
Namibia,Southern Africa,2001,10.513803,47.152279,0.242308254,NA,82,NA,NA,NA,NA,NA,NA,74,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,824290
Namibia,Southern Africa,2002,10.944398,47.152279,0.245462491,NA,84,NA,NA,71,NA,NA,NA,76,99,4.6,24.3,37.5854,NA,154.46,0.3,3171.59,9120.8978,NA,824290
Namibia,Southern Africa,2003,10.940284,47.152279,0.251074405,NA,85,NA,NA,NA,NA,NA,NA,78,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,824290
Namibia,Southern Africa,2004,9.740409,47.152279,0.23647924,NA,87,NA,NA,NA,NA,NA,NA,80,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,824290
Namibia,Southern Africa,2005,11.327488,47.152279,0.245550423,76610,88,NA,NA,NA,9.31,7661e3,NA,82,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,824290
Namibia,Southern Africa,2006,10.467983,47.152279,0.246094744,NA,89,NA,NA,NA,NA,NA,NA,84,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,824290
Namibia,Southern Africa,2007,9.361665,47.137704,0.244950528,NA,91,NA,NA,NA,NA,NA,NA,86,99,NA,NA,NA,NA,NA,NA,3009.936,8656.0097,NA,824290
Namibia,Southern Africa,2008,9.32928,47.137704,0.31140901,NA,92,NA,NA,NA,NA,NA,NA,88,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,824290
Namibia,Southern Africa,2009,9.352478,47.137704,NA,NA,93,NA,NA,NA,NA,NA,NA,90,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,824290
Namibia,Southern Africa,2010,7.502314,NA,NA,72900,93,NA,NA,NA,NA,NA,NA,90,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,824290
Namibia,Southern Africa,2011,7.3266539999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1850,NA,NA,NA,NA,NA,8.662711e-4,0.0014834445466537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1851,NA,NA,NA,NA,NA,8.584576e-4,0.00148344439684265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1852,NA,NA,NA,NA,NA,0.001702262,0.00296809958899324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1853,NA,NA,NA,NA,NA,0.002531678,0.00445374543185035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1854,NA,NA,NA,NA,NA,0.003347146,0.00594049199771468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1855,NA,NA,NA,NA,NA,0.00414903,0.00742833928658624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1856,NA,NA,NA,NA,NA,0.004937683,0.00891728729846503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1857,NA,NA,NA,NA,NA,0.005713504,0.0104074461056518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1858,NA,NA,NA,NA,NA,0.006476701,0.011898595563545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1859,NA,NA,NA,NA,NA,0.00722765,0.0133908457444455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1860,NA,NA,NA,NA,NA,0.00796666,0.0148841966483532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1861,NA,NA,NA,NA,NA,0.01570538,0.0295873243620172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1862,NA,NA,NA,NA,NA,0.02331768,0.0442915527986884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1863,NA,NA,NA,NA,NA,0.03080665,0.058996881958367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1864,NA,NA,NA,NA,NA,0.03817527,0.0737033118410526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1865,NA,NA,NA,NA,NA,0.04542644,0.0884108424467455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1866,NA,NA,NA,NA,NA,0.05256295,0.103119473775446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1867,NA,NA,NA,NA,NA,0.05958751,0.117829205827153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1868,NA,NA,NA,NA,NA,0.06650275,0.132540038601868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1869,NA,NA,NA,NA,NA,0.07331122,0.14725197209959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1870,NA,NA,NA,NA,NA,0.08001539,0.161965006320319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1871,NA,NA,NA,NA,NA,0.08661763,0.176679141264055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1872,NA,NA,NA,NA,NA,0.09341357,0.191997190208217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1873,NA,NA,NA,NA,NA,0.100108,0.207316820705073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1874,NA,NA,NA,NA,NA,0.1067031,0.222638029797776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1875,NA,NA,NA,NA,NA,0.1132012,0.237960707823375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1876,NA,NA,NA,NA,NA,0.1196044,0.25328507706462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1877,NA,NA,NA,NA,NA,0.1259147,0.26861102490171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1878,NA,NA,NA,NA,NA,0.1321343,0.283938551334647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1879,NA,NA,NA,NA,NA,0.138265,0.299267549657329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1880,NA,NA,NA,NA,NA,0.1443087,0.314598236238808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1881,NA,NA,NA,NA,NA,0.1622545,0.356249609488199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1882,NA,NA,NA,NA,NA,0.1501915,0.332104684447169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1883,NA,NA,NA,NA,NA,0.1501174,0.334280555737002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1884,NA,NA,NA,NA,NA,0.150045,0.33645800857953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1885,NA,NA,NA,NA,NA,0.1639616,0.370219857084586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1886,NA,NA,NA,NA,NA,0.1776881,0.403983396805286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1887,NA,NA,NA,NA,NA,0.1912284,0.437748515121834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1888,NA,NA,NA,NA,NA,0.2052363,0.473013320555127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1889,NA,NA,NA,NA,NA,0.2266093,0.525804392357003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1890,NA,NA,NA,NA,NA,0.237965,0.555862051844172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1891,NA,NA,NA,NA,NA,0.1991351,0.468263030289569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1892,NA,NA,NA,NA,NA,0.2552402,0.60417151356481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1893,NA,NA,NA,NA,NA,0.2214882,0.527730351094241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1894,NA,NA,NA,NA,NA,0.273549,0.656037085283752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1895,NA,NA,NA,NA,NA,0.239936,0.579164485732835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1896,NA,NA,NA,NA,NA,0.2681186,0.651371585294767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1897,NA,NA,NA,NA,NA,0.3002008,0.733991660997203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1898,NA,NA,NA,NA,NA,0.3084459,0.758958351120816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1899,NA,NA,NA,NA,NA,0.3091791,0.765581440991384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1900,NA,NA,NA,NA,NA,0.3670959,0.91471507027161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1901,NA,NA,NA,NA,NA,0.3973472,0.996287224005517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1902,NA,NA,NA,NA,NA,0.2081568,0.525165810846679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1903,NA,NA,NA,NA,NA,0.2265079,0.574994788952194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1904,NA,NA,NA,NA,NA,0.2673563,0.682856204909736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1905,NA,NA,NA,NA,NA,0.288631,0.741692863254656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1906,NA,NA,NA,NA,NA,0.2804683,0.725088465636933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1907,NA,NA,NA,NA,NA,0.3019305,0.785280228610704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1908,NA,NA,NA,NA,NA,0.393534,1.02966239316161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1909,NA,NA,NA,NA,NA,0.3585641,0.943754032961234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1910,NA,NA,NA,NA,NA,0.425317,1.12607904357965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1911,NA,NA,NA,NA,NA,0.3674309,0.978545486785533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1912,NA,NA,NA,NA,NA,0.4185141,1.12111359837992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1913,NA,NA,NA,NA,NA,0.4755192,1.28123036737233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1914,NA,NA,NA,NA,NA,0.511053,1.38493719696664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1915,NA,NA,NA,NA,NA,0.580993,1.58352802977576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1916,NA,NA,NA,NA,NA,0.6353263,1.74151871248606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1917,NA,NA,NA,NA,NA,0.5425855,1.49576014867556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1918,NA,NA,NA,NA,NA,0.5791394,1.60555563302696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1919,NA,NA,NA,NA,NA,0.6301142,1.75669486591876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1920,NA,NA,NA,NA,NA,0.6575392,1.84340172305072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1921,NA,NA,NA,NA,NA,0.8970832,2.52894208372856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1922,NA,NA,NA,NA,NA,0.9196066,2.60677026867483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1923,NA,NA,NA,NA,NA,1.120498,3.19369309657263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1924,NA,NA,NA,NA,NA,1.175939,3.37004206328209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1925,NA,NA,NA,NA,NA,1.158966,3.33946535254955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1926,NA,NA,NA,NA,NA,1.131962,3.27929857001019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1927,NA,NA,NA,NA,NA,1.231129,3.58577448765712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1928,NA,NA,NA,NA,NA,1.270559,3.72041963883798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1929,NA,NA,NA,NA,NA,1.421709,4.18517119385491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1930,NA,NA,NA,NA,NA,1.539681,4.55645279823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1931,NA,NA,NA,NA,NA,1.262425,3.75563237073749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1932,NA,NA,NA,NA,NA,1.047128,3.13145817032291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1933,NA,NA,NA,NA,NA,1.257097,3.77896662842577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1934,NA,NA,NA,NA,NA,1.509319,4.56069865304617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1935,NA,NA,NA,NA,NA,1.609207,4.88761062859589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1936,NA,NA,NA,NA,NA,1.660452,5.06913771244191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1937,NA,NA,NA,NA,NA,2.104813,6.4585172154412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1938,NA,NA,NA,NA,NA,2.012544,6.20676102355728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1939,NA,NA,NA,NA,NA,2.132959,6.611372689505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1940,NA,NA,NA,NA,NA,1.973114,6.14666679777525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1941,NA,NA,NA,NA,NA,2.024499,6.33829596068972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1942,NA,NA,NA,NA,NA,2.053592,6.46138622400079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1943,NA,NA,NA,NA,NA,2.04986,6.48159523546322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1944,NA,NA,NA,NA,NA,1.981667,6.29685675285327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1945,NA,NA,NA,NA,NA,1.955311,6.24358610546486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1946,NA,NA,NA,NA,NA,1.885139,6.0488968084404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1947,NA,NA,NA,NA,NA,1.982453,6.39205090607696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1948,NA,NA,NA,NA,NA,2.295742,7.4379764683056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1949,NA,NA,NA,NA,NA,2.365207,7.6998987355999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1950,NA,NA,NA,NA,NA,2.460234,8.0476055553192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1951,NA,NA,NA,NA,NA,2.411617,8.01661134622337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1952,NA,NA,NA,NA,NA,2.611715,8.8262062101505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1953,NA,NA,NA,NA,NA,2.686522,9.2337527308655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1954,NA,NA,NA,NA,NA,2.712739,9.48657028802136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1955,NA,NA,NA,NA,NA,2.813746,10.0155131558983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1956,NA,NA,NA,NA,NA,3.048319,11.048654209999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1957,NA,NA,NA,NA,NA,3.061123,11.3022286037796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1958,NA,NA,NA,NA,NA,3.069215,11.5483206586862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1959,NA,NA,NA,NA,NA,3.13612,12.0300108788015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1960,NA,NA,NA,NA,NA,2.852137,11.1594507371099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1961,73.887165,24.867767,NA,NA,NA,2.932639,11.7085668289553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267e3
Niger,Western Africa,1962,75.99761,24.867767,NA,NA,NA,2.98783,12.1784208331909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1075.04,10335.81,NA,1267e3
Niger,Western Africa,1963,72.947954,24.867767,NA,NA,NA,2.83127,11.7863666422228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267e3
Niger,Western Africa,1964,74.324039,24.867767,NA,NA,NA,3.155648,13.4181997347835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267e3
Niger,Western Africa,1965,67.70392,24.867767,NA,NA,NA,3.368743,14.6326897214931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267e3
Niger,Western Africa,1966,66.874734,24.867767,NA,NA,NA,3.281442,14.5617927803749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267e3
Niger,Western Africa,1967,70.706326,24.867767,NA,NA,NA,3.123018,14.1599582242202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,914.04,8787.878,NA,1267e3
Niger,Western Africa,1968,69.168207,25.402226,NA,NA,NA,3.292878,15.2561096848911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267e3
Niger,Western Africa,1969,66.419381,25.401437,NA,NA,NA,3.139555,14.8663338963329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267e3
Niger,Western Africa,1970,64.875112,24.630931,NA,NA,NA,3.232325,15.6460718325541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267e3
Niger,Western Africa,1971,65.460781,24.654614,NA,NA,NA,3.276347,16.2135479801293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267e3
Niger,Western Africa,1972,62.460136,24.612773,NA,NA,NA,2.899424,14.6718464049867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,778.86,7488.256,NA,1267e3
Niger,Western Africa,1973,60.271451,24.326202,NA,NA,NA,2.062836,10.6760202320568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267e3
Niger,Western Africa,1974,63.794965,23.509908,NA,NA,NA,2.272209,12.0308081437779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267e3
Niger,Western Africa,1975,50.311463,23.509908,NA,NA,NA,2.220934,12.0353239406388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267e3
